"","commodity_scrCountry","month","sd_mean_div"
"1311","37675_83",2015-06-01,2.8908793165237
"1312","35660_236",2015-12-01,2.89059493052703
"1313","31177_76",2016-06-01,2.89053020229244
"1314","29827_236",2016-09-01,2.89009778744469
"1315","31131_76",2016-10-01,2.88967491166563
"1316","36465_178",2016-03-01,2.88842416123877
"1317","30430_110",2015-06-01,2.88769119503032
"1318","31084_76",2016-03-01,2.8867286649399
"1319","36251_22",2015-04-01,2.88599335080167
"1320","31679_216",2016-10-01,2.88573896873027
"1321","32621_76",2016-09-01,2.88554993132666
"1322","31274_76",2015-02-01,2.88474950522017
"1323","34133_83",2016-02-01,2.88437410237261
"1324","36870_76",2015-03-01,2.88411595218572
"1325","36986_236",2016-06-01,2.88411581234754
"1326","35602_178",2016-06-01,2.88331664861883
"1327","31212_110",2016-11-01,2.88224526647155
"1328","35163_83",2016-08-01,2.8814628618806
"1329","30966_76",2016-01-01,2.88100635111411
"1330","31679_107",2015-06-01,2.87996735013545
"1331","37396_76",2015-02-01,2.8795229219414
"1332","36836_110",2016-08-01,2.87866788922131
"1333","32654_178",2015-12-01,2.87834102933055
"1334","36251_22",2015-03-01,2.87771931219332
"1335","31978_76",2015-07-01,2.87757212977973
"1336","31175_236",2015-05-01,2.87732453570014
"1337","31073_236",2015-04-01,2.8768166863172
"1338","36349_236",2016-08-01,2.87532933262486
"1339","32632_75",2016-05-01,2.87498696919513
"1340","36251_83",2015-12-01,2.87479642979685
"1341","36986_236",2015-04-01,2.87468087523367
"1342","37834_83",2016-11-01,2.8735078141495
"1343","36873_76",2016-01-01,2.87319651476943
"1344","29315_76",2016-05-01,2.8725400555258
"1345","36428_236",2016-03-01,2.87241053412222
"1346","31190_107",2016-07-01,2.87235455428896
"1347","31308_236",2015-05-01,2.87067988977254
"1348","35775_110",2015-03-01,2.86843751677711
"1349","30957_22",2016-07-01,2.86800501372995
"1350","29732_210",2015-03-01,2.86789829717846
"1351","31027_83",2015-01-01,2.86635932357464
"1352","35451_76",2016-06-01,2.86571668380884
"1353","31665_110",2015-07-01,2.86294508554626
"1354","36333_76",2016-03-01,2.8627908885639
"1355","30430_110",2015-03-01,2.86264457866756
"1356","31052_210",2016-03-01,2.86251805561086
"1357","36327_178",2015-04-01,2.8620098094226
"1358","37883_76",2015-02-01,2.86161791568201
"1359","30784_83",2015-12-01,2.86119308251419
"1360","34532_110",2016-07-01,2.86113505202199
"1361","36599_15",2015-12-01,2.86090835060156
"1362","31084_22",2015-06-01,2.86035001386569
"1363","31678_216",2015-05-01,2.85978627271108
"1364","31175_76",2016-03-01,2.85932015009441
"1365","29877_76",2015-02-01,2.85908707320022
"1366","31760_110",2016-02-01,2.85866128371449
"1367","31678_216",2016-05-01,2.85852525911742
"1368","34121_83",2015-01-01,2.85806300463281
"1369","36925_76",2016-11-01,2.85757510844592
"1370","37509_236",2016-06-01,2.85749248513964
"1371","36679_76",2015-04-01,2.85672335929694
"1372","36336_101",2015-01-01,2.85658017610407
"1373","31679_216",2016-05-01,2.85600725313793
"1374","30053_210",2015-04-01,2.85520181387716
"1375","32654_178",2015-06-01,2.85510296081633
"1376","32632_158",2015-02-01,2.8540750895727
"1377","31177_76",2016-01-01,2.85315708350578
"1378","34376_236",2016-02-01,2.85300730457994
"1379","30054_76",2015-03-01,2.85259430515056
"1380","32161_76",2016-03-01,2.85256350844741
"1381","31368_83",2016-05-01,2.85069928789031
"1382","34374_236",2016-09-01,2.85056235819793
"1383","35004_22",2016-06-01,2.85025847181766
"1384","31140_236",2015-06-01,2.84973444020069
"1385","35180_76",2015-03-01,2.84933965651856
"1386","28388_76",2016-06-01,2.84834101988285
"1387","34963_76",2016-11-01,2.8461513373124
"1388","31665_110",2016-05-01,2.84529211880738
"1389","30947_22",2016-08-01,2.84519899042455
"1390","32612_216",2016-03-01,2.84437373758542
"1391","35611_236",2015-02-01,2.84379110082666
"1392","31049_76",2015-06-01,2.84324755700229
"1393","30947_22",2015-06-01,2.8428856692894
"1394","35660_236",2015-04-01,2.84236877121628
"1395","30987_236",2015-01-01,2.841669595154
"1396","37290_236",2015-12-01,2.84143051731767
"1397","31084_83",2016-02-01,2.84108277991919
"1398","34801_76",2016-02-01,2.84036516522168
"1399","35180_76",2016-11-01,2.83936813982502
"1400","32632_107",2016-10-01,2.83925406296101
"1401","35602_236",2015-04-01,2.83857954422793
"1402","28956_210",2015-06-01,2.83841996621112
"1403","36679_76",2015-03-01,2.83691849353998
"1404","36871_83",2016-03-01,2.83653618543312
"1405","37883_210",2016-10-01,2.83629082276146
"1406","34960_236",2016-03-01,2.83622207342832
"1407","30046_210",2016-07-01,2.83554385005276
"1408","35891_130",2016-07-01,2.83484677680971
"1409","34325_76",2016-09-01,2.83465111754903
"1410","36936_76",2016-09-01,2.83443242402343
"1411","31177_158",2015-07-01,2.83412478909198
"1412","33923_75",2015-05-01,2.83315805754138
"1413","30420_76",2016-08-01,2.83272797499222
"1414","34927_76",2015-03-01,2.83249121960807
"1415","34374_236",2016-08-01,2.82980277833908
"1416","34100_76",2016-06-01,2.82976288171948
"1417","36239_236",2015-04-01,2.82922565496876
"1418","29827_236",2016-02-01,2.82913488071425
"1419","36498_236",2015-07-01,2.82818325358703
"1420","28388_76",2016-11-01,2.82736397253671
"1421","36465_178",2015-01-01,2.826481358553
"1422","34132_83",2016-01-01,2.82646101137862
"1423","32632_107",2015-01-01,2.82491567052158
"1424","34955_76",2016-05-01,2.82488137599358
"1425","31394_210",2015-03-01,2.82451522854734
"1426","31182_15",2016-08-01,2.82382318767503
"1427","34133_83",2015-01-01,2.82372439717966
"1428","32070_110",2016-05-01,2.82304159393191
"1429","31870_236",2016-01-01,2.82295627018401
"1430","28388_76",2016-10-01,2.8221246129725
"1431","30054_76",2015-07-01,2.82139926735482
"1432","36730_236",2016-02-01,2.82123405297198
"1433","31823_236",2016-08-01,2.8211204342881
"1434","36751_210",2015-04-01,2.82100398295952
"1435","28956_210",2016-01-01,2.82068068745171
"1436","32466_236",2016-02-01,2.82064077051497
"1437","36889_216",2016-06-01,2.81821620643905
"1438","36679_15",2016-07-01,2.81812582980179
"1439","35621_236",2016-01-01,2.81710766162088
"1440","29752_76",2016-06-01,2.81643532667381
"1441","35006_236",2016-05-01,2.815229440813
"1442","32632_158",2015-05-01,2.81482689515281
"1443","31304_76",2015-02-01,2.81454922064711
"1444","31452_15",2016-07-01,2.81301550217672
"1445","32654_76",2016-05-01,2.81271509745822
"1446","36730_236",2015-06-01,2.81248679513956
"1447","33926_216",2015-01-01,2.81235579082908
"1448","32654_178",2015-02-01,2.81235256970839
"1449","36333_76",2016-06-01,2.81214504248968
"1450","34376_236",2016-08-01,2.8108873361644
"1451","35012_83",2016-03-01,2.81074687725728
"1452","31870_236",2016-09-01,2.81028673085811
"1453","29614_107",2015-12-01,2.80992578115726
"1454","35163_83",2015-12-01,2.80957166951588
"1455","36730_236",2015-12-01,2.80953835713273
"1456","36756_76",2016-02-01,2.8093743307271
"1457","34325_76",2015-04-01,2.80808294700734
"1458","31177_158",2015-06-01,2.80791837221111
"1459","31182_210",2016-01-01,2.80761102470992
"1460","35671_236",2015-05-01,2.80691031637185
"1461","36889_216",2015-01-01,2.80663260585416
"1462","29996_76",2015-03-01,2.80647099321774
"1463","36351_236",2016-02-01,2.80640565350793
"1464","36679_15",2016-02-01,2.80554132422456
"1465","31073_236",2015-03-01,2.80544626983885
"1466","35163_83",2015-03-01,2.80507606572461
"1467","36679_15",2016-10-01,2.80460983850215
"1468","31308_236",2016-07-01,2.80433278139968
"1469","35163_83",2015-04-01,2.80430532836473
"1470","37577_76",2016-06-01,2.80343575177311
"1471","31049_83",2015-04-01,2.80292798118777
"1472","28367_236",2016-06-01,2.80283779221921
"1473","36679_76",2016-08-01,2.80237641486101
"1474","31665_110",2015-04-01,2.80234735770066
"1475","36599_15",2016-02-01,2.80155935350055
"1476","35602_178",2016-05-01,2.80079099903091
"1477","31073_22",2015-05-01,2.80038193012117
"1478","31190_107",2016-02-01,2.80020872815238
"1479","31676_236",2016-05-01,2.79976743055119
"1480","29823_83",2015-03-01,2.79966671770882
"1481","30476_83",2015-04-01,2.7994936433401
"1482","36872_110",2015-05-01,2.79885744093936
"1483","31207_110",2016-03-01,2.7977719256772
"1484","30476_83",2016-01-01,2.79729818883542
"1485","31823_236",2015-02-01,2.79545873294628
"1486","37861_76",2016-06-01,2.79471660341971
"1487","31084_236",2015-03-01,2.79464324474003
"1488","36328_60",2015-12-01,2.79455260415082
"1489","37883_76",2016-02-01,2.79406692054827
"1490","29823_76",2016-09-01,2.79401425153751
"1491","34325_76",2016-05-01,2.79346780963236
"1492","30054_76",2016-09-01,2.79292686370329
"1493","29823_76",2016-08-01,2.79275301411944
"1494","31908_101",2016-08-01,2.79236254848465
"1495","29834_76",2015-03-01,2.79199318546174
"1496","29823_83",2015-12-01,2.79079604126402
"1497","31676_236",2015-06-01,2.79039378298152
"1498","36762_110",2016-03-01,2.78999695549952
"1499","34325_110",2016-09-01,2.78967008954701
"1500","34955_76",2016-02-01,2.78893878694818
"1501","31060_22",2016-09-01,2.78892806105599
"1502","30865_210",2016-02-01,2.788831456881
"1503","36988_22",2016-01-01,2.7886870371049
"1504","31304_76",2015-06-01,2.78841562675648
"1505","36679_76",2016-11-01,2.78835797931051
"1506","31177_158",2016-01-01,2.78785952417385
"1507","31088_22",2015-04-01,2.78659778211028
"1508","36873_76",2016-10-01,2.78614154016889
"1509","31848_76",2016-06-01,2.78580965998286
"1510","31304_76",2016-03-01,2.78466889110706
"1511","29757_83",2016-10-01,2.78362825756108
"1512","34960_236",2016-08-01,2.78164566299357
"1513","31899_22",2016-02-01,2.78163144072205
"1514","37433_83",2016-10-01,2.78117729379014
"1515","36520_76",2016-06-01,2.78102934973561
"1516","34958_178",2015-12-01,2.78083970637575
"1517","34958_210",2016-07-01,2.77938532310151
"1518","34927_76",2016-05-01,2.77887177926334
"1519","32634_101",2016-05-01,2.77828170142489
"1520","29827_236",2015-02-01,2.7778789782712
"1521","30947_22",2016-09-01,2.7778499161032
"1522","36762_110",2016-05-01,2.77670305768788
"1523","36333_76",2016-07-01,2.77591134935178
"1524","31177_158",2016-07-01,2.77525589907529
"1525","29946_236",2015-06-01,2.77513236892465
"1526","30505_76",2016-11-01,2.77443856344917
"1527","31049_83",2016-05-01,2.77404755311225
"1528","31084_76",2015-06-01,2.77357513793713
"1529","32391_76",2016-03-01,2.77310244997664
"1530","32070_110",2015-02-01,2.77304854226679
"1531","30947_83",2015-01-01,2.77230054966046
"1532","34927_76",2016-09-01,2.77179108352709
"1533","35004_110",2015-02-01,2.77116796880666
"1534","28367_236",2015-01-01,2.77060838092898
"1535","31107_60",2016-01-01,2.77033495470011
"1536","29739_15",2016-07-01,2.76997508211499
"1537","36762_76",2016-02-01,2.76958040543626
"1538","30889_22",2016-10-01,2.76952628887245
"1539","34801_76",2015-07-01,2.76911336543791
"1540","36314_178",2016-02-01,2.76905427376947
"1541","35678_76",2015-03-01,2.76803691742706
"1542","30963_83",2015-03-01,2.76796346640869
"1543","36336_101",2016-06-01,2.76683343750463
"1544","36538_236",2016-05-01,2.76664292376209
"1545","31823_236",2016-01-01,2.7661277076364
"1546","30962_110",2016-07-01,2.76550855222558
"1547","30987_236",2015-03-01,2.76525695428371
"1548","35004_22",2016-05-01,2.76501318814184
"1549","31060_236",2015-12-01,2.76431052951532
"1550","36871_83",2015-06-01,2.76428445546448
"1551","28367_236",2015-06-01,2.76381489138018
"1552","30784_83",2016-02-01,2.76349361808886
"1553","31760_110",2016-11-01,2.76286115833168
"1554","36314_178",2015-06-01,2.76197746434241
"1555","31084_22",2016-08-01,2.76184476364411
"1556","30987_236",2015-04-01,2.76037237773081
"1557","34325_110",2016-02-01,2.75867585561015
"1558","31073_236",2016-02-01,2.7580415527648
"1559","36327_60",2016-09-01,2.75751404684105
"1560","31131_76",2016-05-01,2.7571228168785
"1561","32632_158",2016-01-01,2.75709158315881
"1562","28367_236",2016-01-01,2.7555538066606
"1563","30519_76",2015-03-01,2.75547248410928
"1564","34325_76",2016-01-01,2.75518628113311
"1565","32466_236",2016-09-01,2.75472286705556
"1566","36756_76",2016-06-01,2.75366481701316
"1567","36931_110",2016-05-01,2.75324871822604
"1568","31207_110",2015-12-01,2.75276309752119
"1569","33635_76",2016-11-01,2.75266564407077
"1570","36498_236",2015-03-01,2.7518767509689
"1571","36327_60",2015-05-01,2.7514956282794
"1572","36327_60",2016-03-01,2.75121022973025
"1573","35004_76",2016-01-01,2.74987055823187
"1574","37684_76",2016-05-01,2.74922756231433
"1575","32632_101",2016-08-01,2.74904242163916
"1576","28956_210",2016-09-01,2.74892734605129
"1577","35621_236",2016-06-01,2.74752997212965
"1578","31027_83",2016-07-01,2.7466593021192
"1579","31088_83",2015-05-01,2.74616496799921
"1580","31175_236",2016-06-01,2.74570429571017
"1581","34927_76",2015-02-01,2.74552819163546
"1582","37022_236",2016-01-01,2.74186326390765
"1583","36538_236",2015-06-01,2.74165987952364
"1584","32070_110",2015-06-01,2.74113409215573
"1585","36445_236",2016-08-01,2.74067450387188
"1586","36506_76",2016-06-01,2.73966685605482
"1587","31679_216",2015-02-01,2.73956500881557
"1588","32164_210",2016-05-01,2.73845246203664
"1589","30122_178",2015-03-01,2.7384084889166
"1590","36679_83",2016-07-01,2.73810412737569
"1591","34241_83",2016-11-01,2.73699912720709
"1592","31679_216",2016-07-01,2.73612373143531
"1593","31068_76",2016-09-01,2.73608810223455
"1594","36762_76",2016-01-01,2.73596821994999
"1595","37509_236",2015-07-01,2.73426985197561
"1596","31188_110",2016-07-01,2.73313837721311
"1597","36679_76",2016-06-01,2.73287472788757
"1598","35671_236",2016-05-01,2.73265675877483
"1599","32654_158",2015-02-01,2.73262262067192
"1600","31665_110",2016-10-01,2.73252756448922
"1601","31145_236",2016-09-01,2.73125586977303
"1602","36762_76",2016-08-01,2.73069621966249
"1603","36872_110",2015-01-01,2.73002488708442
"1604","31190_83",2015-03-01,2.72946956994576
"1605","31293_83",2015-12-01,2.72939068352802
"1606","36571_76",2016-09-01,2.72879004166664
"1607","28388_76",2016-05-01,2.72812935794639
"1608","31049_83",2015-03-01,2.72758828355801
"1609","36679_83",2015-06-01,2.72756719078129
"1610","30462_76",2015-06-01,2.72700686460495
"1611","31823_236",2016-02-01,2.72661250528591
"1612","30865_210",2015-12-01,2.72541404969453
"1613","30987_236",2015-12-01,2.7246979843133
"1614","30711_83",2015-12-01,2.72452905669265
"1615","32466_236",2016-05-01,2.72412214710831
"1616","36931_110",2016-11-01,2.72394462556615
"1617","36762_110",2015-06-01,2.72389587424551
"1618","36871_83",2016-02-01,2.72383432045248
"1619","36314_178",2016-06-01,2.72373947494392
"1620","36428_236",2016-09-01,2.72340567026026
"1621","31848_76",2016-05-01,2.7232290905216
"1622","32632_75",2016-08-01,2.72281850322488
"1623","31353_107",2015-03-01,2.72207113464856
"1624","29739_107",2015-03-01,2.72154915114038
"1625","36251_22",2016-06-01,2.72099472750324
"1626","28388_76",2016-03-01,2.72083925961379
"1627","37883_110",2016-02-01,2.72068911866673
"1628","37418_236",2015-04-01,2.71943987198078
"1629","31189_158",2016-03-01,2.71870178094826
"1630","35793_158",2015-05-01,2.71844629753036
"1631","31400_203",2015-05-01,2.71841988077032
"1632","34325_110",2015-12-01,2.71785114290474
"1633","31810_236",2016-05-01,2.71669208827983
"1634","37861_76",2015-05-01,2.71657962374356
"1635","36756_76",2015-06-01,2.71641531565902
"1636","31159_210",2016-10-01,2.71585474930169
"1637","31177_158",2015-05-01,2.71552835399289
"1638","29823_83",2016-11-01,2.71549052878096
"1639","35163_83",2016-09-01,2.715357253477
"1640","35671_158",2015-07-01,2.71499574000332
"1641","30011_60",2016-06-01,2.71493443719166
"1642","34376_236",2015-03-01,2.71435614628182
"1643","31049_76",2016-05-01,2.71431088798494
"1644","31988_76",2015-03-01,2.71210251473282
"1645","30947_83",2015-07-01,2.71185686934683
"1646","36832_236",2015-01-01,2.70987587579874
"1647","31190_107",2016-01-01,2.70836825611767
"1648","36756_76",2016-10-01,2.70833192987774
"1649","31073_22",2015-06-01,2.70799015980681
"1650","35163_83",2016-11-01,2.70729901434167
"1651","36751_210",2016-01-01,2.70728561210936
"1652","35678_76",2016-11-01,2.70607218109168
"1653","31870_236",2016-02-01,2.70415136609185
"1654","34877_83",2016-11-01,2.70385125050812
"1655","31131_76",2016-08-01,2.702854492331
"1656","29732_210",2015-02-01,2.70207111911391
"1657","31190_107",2015-01-01,2.70193080478894
"1658","34877_83",2015-02-01,2.70120693447637
"1659","32654_158",2016-02-01,2.70102194729373
"1660","30476_83",2016-02-01,2.70044873462554
"1661","31084_76",2015-05-01,2.69996122235698
"1662","36918_83",2015-07-01,2.69982823829358
"1663","32634_107",2015-01-01,2.69930810304176
"1664","35601_236",2016-09-01,2.69859221338068
"1665","30462_76",2016-01-01,2.69842414454051
"1666","35602_178",2015-12-01,2.69823324229239
"1667","29614_107",2015-05-01,2.69782002881236
"1668","35004_22",2016-09-01,2.69762367888235
"1669","32632_101",2015-12-01,2.69741231753816
"1670","35681_236",2016-06-01,2.69676338880613
"1671","36207_22",2016-05-01,2.6959924298472
"1672","30957_83",2016-09-01,2.69584815617619
"1673","36327_178",2016-03-01,2.69498574229524
"1674","37883_236",2016-09-01,2.69472887069458
"1675","36679_15",2016-05-01,2.69356081240396
"1676","30011_60",2016-02-01,2.69253247007504
"1677","29614_107",2016-09-01,2.69178085702643
"1678","34963_76",2015-02-01,2.69164467269477
"1679","35681_158",2015-03-01,2.69142754193383
"1680","35678_76",2016-03-01,2.69056444394139
"1681","31088_22",2015-02-01,2.69017520889138
"1682","34927_76",2015-04-01,2.68995575399122
"1683","31177_76",2016-05-01,2.68913097536718
"1684","31049_83",2016-01-01,2.68863073156076
"1685","36333_76",2016-10-01,2.68809887401628
"1686","31049_83",2016-09-01,2.68758870190473
"1687","36889_216",2015-04-01,2.68697792624353
"1688","34960_236",2016-10-01,2.68621607226297
"1689","36327_178",2016-01-01,2.68608614280674
"1690","33923_236",2016-08-01,2.6858943646376
"1691","34532_110",2016-08-01,2.68582977033038
"1692","30889_107",2016-01-01,2.68531064258898
"1693","31613_83",2016-11-01,2.68401787486636
"1694","30889_76",2016-11-01,2.68356437635569
"1695","34960_236",2016-09-01,2.68274565145712
"1696","35004_22",2015-12-01,2.68254732596357
"1697","34325_110",2016-03-01,2.68227687155169
"1698","31869_236",2016-01-01,2.68103150869038
"1699","34374_236",2016-07-01,2.68014005397106
"1700","28367_236",2015-12-01,2.67945426987049
"1701","36793_210",2015-12-01,2.67919747333886
"1702","35621_236",2015-01-01,2.67896765317589
"1703","37397_76",2016-11-01,2.67892386918804
"1704","32159_76",2016-09-01,2.67868912815193
"1705","36328_60",2016-05-01,2.67769514255856
"1706","29996_210",2016-02-01,2.67749109992097
"1707","37675_83",2016-11-01,2.67735876853247
"1708","32632_75",2015-03-01,2.67657470336258
"1709","36793_210",2015-01-01,2.67601563471733
"1710","32634_107",2016-08-01,2.67578200780892
"1711","30865_210",2015-03-01,2.67563413931194
"1712","35793_76",2016-03-01,2.67558170428912
"1713","35793_76",2016-01-01,2.67500529731772
"1714","34325_76",2015-03-01,2.67453921532947
"1715","30865_210",2015-01-01,2.67441627627669
"1716","29985_76",2016-10-01,2.67372708633264
"1717","36349_76",2015-06-01,2.67304450223875
"1718","37395_76",2016-10-01,2.67280407071691
"1719","28396_158",2015-12-01,2.67261619387698
"1720","35678_76",2016-06-01,2.6720923324741
"1721","32391_76",2016-01-01,2.67140713816081
"1722","34958_178",2016-03-01,2.67132257472444
"1723","36327_60",2015-06-01,2.67110914513298
"1724","35660_236",2015-01-01,2.67060272647621
"1725","37509_236",2015-06-01,2.67004101660607
"1726","37391_130",2016-06-01,2.66966533491542
"1727","36679_83",2016-05-01,2.6691429544327
"1728","37022_236",2016-07-01,2.6673914896118
"1729","32164_210",2015-02-01,2.6672601883317
"1730","34801_76",2016-08-01,2.6671996169422
"1731","33923_236",2015-01-01,2.66661427215417
"1732","31810_236",2016-07-01,2.66655523353552
"1733","30947_22",2015-02-01,2.66647496625731
"1734","34121_83",2015-02-01,2.66635646754008
"1735","37418_236",2016-10-01,2.66556264873775
"1736","31207_110",2015-04-01,2.66545382352942
"1737","34194_236",2015-02-01,2.66497555939188
"1738","31676_236",2016-02-01,2.66483268289457
"1739","35775_76",2016-02-01,2.66399805580365
"1740","36498_236",2016-03-01,2.66379643545307
"1741","32654_178",2016-08-01,2.66274871668959
"1742","28365_158",2015-02-01,2.66259315045173
"1743","29752_76",2016-01-01,2.6614364451656
"1744","34801_76",2015-03-01,2.65979780434292
"1745","31188_76",2015-03-01,2.65965324324836
"1746","36870_76",2015-02-01,2.65961707086042
"1747","31182_110",2015-01-01,2.65948970520641
"1748","31293_83",2015-07-01,2.65937891518455
"1749","29985_76",2016-03-01,2.65915945669129
"1750","35631_236",2016-08-01,2.65694680145672
"1751","36730_236",2016-07-01,2.65662698544885
"1752","35451_76",2015-07-01,2.65643759858749
"1753","34325_76",2016-07-01,2.65594064408059
"1754","36931_110",2015-06-01,2.65507283504372
"1755","34376_236",2016-06-01,2.65481262468943
"1756","36931_110",2016-10-01,2.65427733617958
"1757","36873_76",2016-06-01,2.65373437143608
"1758","31149_76",2016-03-01,2.65367144227272
"1759","30957_83",2016-02-01,2.65341835058662
"1760","31622_83",2016-09-01,2.65305115682297
"1761","31088_22",2016-01-01,2.65266779511653
"1762","30889_107",2016-03-01,2.65252120239111
"1763","35891_130",2016-06-01,2.65239182112526
"1764","32391_76",2016-10-01,2.65229586075861
"1765","36349_236",2016-05-01,2.65203414549328
"1766","30889_76",2015-06-01,2.6518330914685
"1767","32466_236",2016-03-01,2.65085489361822
"1768","35775_76",2015-02-01,2.65055171208917
"1769","31293_83",2016-06-01,2.65034881773117
"1770","35678_76",2015-02-01,2.64962567228632
"1771","35775_76",2016-03-01,2.64915406492276
"1772","32632_107",2016-02-01,2.64896129352093
"1773","32218_76",2016-06-01,2.6485134334163
"1774","31060_236",2016-07-01,2.64845873472888
"1775","31146_76",2016-08-01,2.64836272274894
"1776","36679_15",2015-05-01,2.64747408800987
"1777","36986_236",2015-12-01,2.64730528823147
"1778","35611_236",2015-06-01,2.64681918791061
"1779","30046_236",2015-12-01,2.64605981340747
"1780","33709_22",2016-01-01,2.64575131106459
"1781","36870_76",2015-04-01,2.64551291676973
"1782","31704_236",2015-01-01,2.64544712587845
"1783","32632_158",2015-12-01,2.64517889113603
"1784","36931_110",2015-04-01,2.64432291160087
"1785","32632_101",2015-04-01,2.64329925386626
"1786","31353_107",2016-07-01,2.64309652081593
"1787","36465_178",2015-06-01,2.64270138103447
"1788","31145_236",2016-02-01,2.64135135228441
"1789","30865_210",2016-08-01,2.64105205414057
"1790","31073_236",2016-08-01,2.64084110136036
"1791","31182_210",2015-12-01,2.64040947170569
"1792","31207_110",2016-10-01,2.64012767145108
"1793","31073_236",2015-02-01,2.64010772324595
"1794","31084_236",2015-01-01,2.6396769083162
"1795","35469_76",2015-05-01,2.63921552751235
"1796","30495_210",2016-05-01,2.63911373214
"1797","28388_76",2016-02-01,2.63889361405126
"1798","30947_83",2016-02-01,2.63885963570507
"1799","34532_110",2016-01-01,2.63863135188179
"1800","36986_236",2015-06-01,2.63743005193327
"1801","34976_110",2016-11-01,2.63684123964402
"1802","35451_76",2015-05-01,2.63613549705034
"1803","31175_76",2015-02-01,2.63606181738872
"1804","34100_76",2015-04-01,2.63516403574309
"1805","36333_76",2016-01-01,2.63510735680938
"1806","36679_83",2015-05-01,2.63464983621281
"1807","34976_110",2016-10-01,2.63429464074449
"1808","30947_22",2015-03-01,2.63406033357327
"1809","31084_22",2015-12-01,2.63348118494221
"1810","36679_83",2016-03-01,2.63290219218152
"1811","31188_76",2016-09-01,2.63285134480266
"1812","36907_76",2015-04-01,2.63218143761697
"1813","36498_236",2016-02-01,2.63097379698232
"1814","32632_101",2016-06-01,2.63059393734684
"1815","36832_236",2015-07-01,2.63051192910316
"1816","36333_76",2015-03-01,2.63019072965437
"1817","34952_76",2015-04-01,2.63008668109824
"1818","33841_76",2016-10-01,2.62975231495282
"1819","36314_178",2015-03-01,2.62822442016564
"1820","30420_76",2015-04-01,2.6278395471418
"1821","35681_158",2016-11-01,2.62713957615457
"1822","30527_76",2016-09-01,2.62687873658507
"1823","32632_75",2016-09-01,2.62668366174044
"1824","31175_236",2015-04-01,2.62642393825572
"1825","36870_76",2015-06-01,2.62570994848953
"1826","29614_107",2016-10-01,2.62490137723223
"1827","36988_22",2015-05-01,2.62487248558279
"1828","31870_236",2015-03-01,2.62449599421492
"1829","36327_178",2016-06-01,2.62369994718073
"1830","34958_178",2015-01-01,2.62345270989713
"1831","33926_216",2015-03-01,2.6227938216501
"1832","36239_236",2015-06-01,2.62263538025954
"1833","28388_76",2015-04-01,2.62108595667578
"1834","34801_76",2015-05-01,2.62106053344266
"1835","36679_15",2016-08-01,2.62103549804144
"1836","36498_236",2015-02-01,2.61979266306982
"1837","31188_76",2016-01-01,2.61933274200667
"1838","31060_22",2015-06-01,2.61905051624609
"1839","36477_101",2015-02-01,2.61880362647772
"1840","36207_76",2015-04-01,2.61877479373758
"1841","36349_76",2016-03-01,2.61778901125957
"1842","31848_76",2016-01-01,2.61763200130433
"1843","36445_236",2016-09-01,2.61747363769955
"1844","34121_83",2016-11-01,2.61730442825296
"1845","31190_107",2016-09-01,2.61716605294704
"1846","37386_236",2016-06-01,2.61580554878927
"1847","36920_83",2016-10-01,2.61537867140869
"1848","35681_158",2015-06-01,2.6144536309856
"1849","31189_158",2016-01-01,2.61289831940132
"1850","32161_76",2016-07-01,2.6128267571579
"1851","29996_76",2016-06-01,2.61275378398168
"1852","34325_110",2016-05-01,2.6123810877418
"1853","37022_236",2016-10-01,2.61202509795518
"1854","31988_76",2016-01-01,2.61056864474727
"1855","36836_110",2015-12-01,2.61009346979396
"1856","32621_76",2015-06-01,2.60842781204919
"1857","31049_76",2015-02-01,2.60763110858759
"1858","36988_22",2015-04-01,2.60715457553452
"1859","35671_236",2016-01-01,2.60615416410274
"1860","37675_83",2016-05-01,2.60441355824019
"1861","30519_76",2016-05-01,2.60439837923056
"1862","29834_76",2016-11-01,2.60438125904948
"1863","31361_210",2016-05-01,2.60362702222997
"1864","36679_76",2015-05-01,2.60237449077805
"1865","29996_76",2015-06-01,2.60206899178337
"1866","30784_83",2016-11-01,2.60151180463544
"1867","35004_76",2016-11-01,2.601195646552
"1868","30122_178",2016-09-01,2.60070629712054
"1869","37509_236",2015-12-01,2.6005918351339
"1870","29614_107",2016-02-01,2.60054543259134
"1871","34133_83",2015-12-01,2.60003314922447
"1872","32161_76",2016-09-01,2.59993833873199
"1873","32634_101",2016-01-01,2.59908992757068
"1874","36477_101",2015-01-01,2.598874260253
"1875","36498_236",2016-08-01,2.59818788071505
"1876","37378_210",2016-02-01,2.5975531443652
"1877","36314_178",2016-05-01,2.59731240061302
"1878","37577_76",2016-07-01,2.59727633110288
"1879","36988_76",2016-07-01,2.59700880882978
"1880","31175_236",2015-02-01,2.59683447602046
"1881","34194_236",2016-06-01,2.59641121196884
"1882","31145_236",2016-10-01,2.59633219715756
"1883","35681_158",2015-12-01,2.59571628183674
"1884","30122_178",2015-06-01,2.59571368811313
"1885","36889_216",2015-03-01,2.59560116913234
"1886","31810_236",2016-08-01,2.59493176814587
"1887","31704_236",2016-07-01,2.594831680663
"1888","30045_210",2015-06-01,2.59456890001969
"1889","36599_15",2016-05-01,2.59435980076146
"1890","31676_236",2016-08-01,2.59386715612911
"1891","36327_178",2016-09-01,2.59368251750083
"1892","32070_110",2015-05-01,2.59368127939495
